DEALERSHIP_ID,REGION,CUSTOMER_NO,FIRSTNAME,LASTNAME,ADDRESS,CITY,STATE,ZIP,COUNTRY,PHONE_NUMBER,GENDER,INCOME,EMAIL,AGE,DATE
20,East,5837,VELMA,LIPP,1565 BESIDE STREET,Baltimore,Maryland,19092,United States,2159904125,U,100266,vlipp@lycos.com,30,01/02/2003 00:00:00
20,East,5840,MAISIE,ROCHE,4711 TRIER STREET,Baltimore,Maryland,0,United States,4508991000,U,167448,mroche@usa.net,36,01/02/2003 00:00:00
20,East,5893,PEPITA,SPEER,5995 CREASES CIRCLE,Baltimore,Maryland,55405,United States,6127057825,U,183134,pspeer@aol.com,34,01/02/2003 00:00:00
20,East,5905,ALMA,EVERLINE,9427 SULKINESS AVENUE,Baltimore,Maryland,98111,United States,2068571236,U,96023,aeverline@mindspring.com,34,01/02/2003 00:00:00
20,East,5925,HARRIETT,JAMES,7863 MOTIONED DRIVE,Baltimore,Maryland,0,United States,4509865254,U,173168,hjames@yahoo.com,38,01/02/2003 00:00:00
20,East,5944,ARDRA,HATCHER,2296 SUPPRESSORS STREET,Baltimore,Maryland,55409,United States,6127777640,U,80632,ahatcher@ureach.com,34,01/02/2003 00:00:00
20,East,5953,IRIS,MANSFIELD,1221 GOLF STREET,Baltimore,Maryland,2111,United States,6174245612,U,178421,imansfield@netzero.net,39,01/02/2003 00:00:00
20,East,5997,TABITHA,HICKMAN,925 ANNOTATES STREET,Baltimore,Maryland,0,United States,6043487650,U,101080,thickman@usa.net,35,01/02/2003 00:00:00
20,East,6010,JANE,ROMAN,226 SHEPHERDS BUSH ROAD,Baltimore,Maryland,0,United States,0206426208,U,177359,jroman@hotmail.com,30,01/02/2003 00:00:00
20,East,6026,IMOGEN,ELLIOTT,1069 FINCHLEY ROAD,Baltimore,Maryland,0,United States,0201539980,U,133943,ielliott@hotmail.com,34,01/02/2003 00:00:00
20,East,6053,ALDERCY,ZANTH,5733 MANN LANE,Baltimore,Maryland,75203,United States,2141158928,U,182696,azanth@hotmail.com,35,01/02/2003 00:00:00
20,East,6055,NEDDA,DOCTOR,10067 ALPHABETS LANE,Baltimore,Maryland,98104,United States,2069257715,U,199158,ndoctor@msn.com,32,01/02/2003 00:00:00
20,East,6112,LOU,KUHLER,9094 BIRTHDAYS STREET,Baltimore,Maryland,2110,United States,6176121122,U,167688,lkuhler@msn.com,39,01/02/2003 00:00:00
20,East,6155,HEIDI,CARTWRIGHT,218 CONFORMS DRIVE,Baltimore,Maryland,60608,United States,3128632082,U,57639,hcartwright@excite.com,34,01/02/2003 00:00:00
20,East,6189,CAMILLE,WILMOTH,3691 CALDERA STREET,Baltimore,Maryland,94105,United States,4152567039,U,168027,cwilmoth@yahoo.com,30,01/02/2003 00:00:00
20,East,6203,ENID,DAILY,4841 SPOTLESS CIRCLE,Baltimore,Maryland,75201,United States,2143786525,U,123541,edaily@aol.com,30,01/02/2003 00:00:00
20,East,6229,TOBEY,RUBENS,10765 PREMATURITY DRIVE,Baltimore,Maryland,0,United States,4506703992,U,184846,trubens@usa.net,34,01/02/2003 00:00:00
20,East,6231,WILHELMINA,GRAY,5368 PROFILE TURNPIKE,Baltimore,Maryland,2110,United States,6178909956,U,98833,wgray@mindspring.com,39,01/02/2003 00:00:00
20,East,6244,DEVONA,ADAMSKI,5910 SPEEDS STREET,Baltimore,Maryland,60607,United States,3124780907,U,78391,dadamski @hotmail.com,31,01/02/2003 00:00:00
20,East,6276,EVE,DUKE,11345 ARROYOS STREET,Baltimore,Maryland,0,United States,6047213774,U,84554,eduke@msn.com,37,01/02/2003 00:00:00
20,East,6277,LINETTE,TILLMAN,10067 ALPHABETS LANE,Baltimore,Maryland,98104,United States,2064568888,U,57605,ltillman@usa.net,32,01/02/2003 00:00:00
20,East,6345,SILVA,ACKERLY,3838 OVERALLS LANE,Baltimore,Maryland,55411,United States,6125151397,U,146019,sackerly@aol.com,36,01/02/2003 00:00:00
20,East,6366,DANIELA,PETRELLA,4748 ENTITLED DRIVE,Baltimore,Maryland,0,United States,4502151325,U,83950,dpetrella@prodigy.com,33,01/02/2003 00:00:00
20,East,6408,DISA,HANES,5231 FANFOLD CIRCLE,Baltimore,Maryland,98103,United States,2066919616,U,153368,dhanes@hotmail.com,37,01/02/2003 00:00:00
20,East,6452,FERN,READY,10067 ALPHABETS LANE,Baltimore,Maryland,98104,United States,2065386568,U,74958,fready@msn.com,37,01/02/2003 00:00:00
20,East,6466,THEODORA,SHEEHY,9760 SCEPTER TURNPIKE,Baltimore,Maryland,10007,United States,2124852068,U,144634,tsheehy@netzero.net,38,01/02/2003 00:00:00
20,East,6546,JOSEPHINE,LICKEY,5727 FUNCTORS LANE,Baltimore,Maryland,0,United States,4169441254,U,90481,jlickey@yahoo.com,35,01/02/2003 00:00:00
20,East,6554,ANNABEL,HILLER,7463 BUCKETS CIRCLE,Baltimore,Maryland,,United States,5621529360,U,126111,ahiller@aol.com,37,01/02/2003 00:00:00
20,East,6560,ROCHELLE,GUTIERREZ,6758 DISCHARGING LANE,Baltimore,Maryland,55403,United States,6127429565,U,183778,rgutierrez@yahoo.com,38,01/02/2003 00:00:00
20,East,6632,IDA,PORTER,AMSELWEG 13,Baltimore,Maryland,93057,United States,9412052048,U,86646,iporter@prodigy.com,35,01/02/2003 00:00:00
20,East,6643,FELICITE,DIEHL,10549 SCIENTIST LANE,Baltimore,Maryland,98112,United States,2067584564,U,117149,fdiehl@msn.com,35,01/02/2003 00:00:00
20,East,6659,BABS,RELLIS,8855 SPEARED DRIVE,Baltimore,Maryland,0,United States,4505167120,U,58589,brellis@lycos.com,32,01/02/2003 00:00:00
20,East,1164,Claud M,Goll,5976 26th Ave Sw,Baltimore,Maryland,98106,United States,2069357015,M,41000,,52,01/02/2003 00:00:00
20,East,4949,CARINA,RALEY,2725 SIDELIGHT STREET,Baltimore,Maryland,98110,United States,2066725377,F,186338,craley@yahoo.com,36,01/02/2003 00:00:00
20,East,4985,FANIIE,BARNHOUSE,3327 BELATED STREET,Baltimore,Maryland,75201,United States,2146589302,F,95169,fbarnhouse@earthlink.net,30,01/02/2003 00:00:00
20,East,6026,IMOGEN,ELLIOTT,1069 FINCHLEY ROAD,Baltimore,Maryland,0,United States,0201539980,F,133943,ielliott@hotmail.com,34,01/02/2003 00:00:00
20,East,6244,DEVONA,ADAMSKI,5910 SPEEDS STREET,Baltimore,Maryland,60607,United States,3124780907,F,78391,dadamski @hotmail.com,31,01/02/2003 00:00:00
21,East,55,Nick,Gibietis,1004 Marsh Trail Cir Ne,Boston,Massachusetts,30328,United States,7703966396,M,38000,gnick@univ.edu,16,01/02/2003 00:00:00
21,East,71,Rich,Von Biberstein ,865 Starlight Dr Ne,Boston,Massachusetts,30342,United States,4045310430,M,25000,,16,01/02/2003 00:00:00
21,East,85,Irene D,Anderson,439 Baker Cir Nw,Boston,Massachusetts,30318,United States,4047921448,F,27000,airened@yahoo.com,47,01/02/2003 00:00:00
21,East,104,Kenneth A,Anderberg,3120 New Paces Fry Rd Se,Boston,Massachusetts,30339,United States,7704371778,M,14000,akennetha@xyz.org,49,01/02/2003 00:00:00
21,East,105,Kenneth J,Anderberg,119 Pharr Rd Nw,Boston,Massachusetts,30305,United States,4042399225,M,33000,akennethj@geocities.com,49,01/02/2003 00:00:00
21,East,168,C M,Anders,1320 Chalmette Dr Ne,Boston,Massachusetts,30306,United States,4046070373,M,27000,acm@univ.edu,32,01/02/2003 00:00:00
21,East,269,H M,Von Allmen,753 Houston Mill Rd Ne,Boston,Massachusetts,30329,United States,4046342791,M,4000,vhm@geocities.com,32,01/02/2003 00:00:00
21,East,270,Alice B,Andersen,350 Carpenter Dr Ne,Boston,Massachusetts,30328,United States,4042565412,F,99000,aaliceb@mailcity.com,32,01/02/2003 00:00:00
21,East,319,Eric,Luling,956 Virginia Cir Ne,Boston,Massachusetts,30306,United States,4048158830,M,48000,leric@hotmail.com,34,01/02/2003 00:00:00
21,East,337,Remigius,Idaewor,4241 Hendrix Dr,Boston,Massachusetts,30301,United States,4043616316,M,15000,iremigius@compuserve.com,34,01/02/2003 00:00:00
21,East,340,Angel,Martinez,905 Dayna Dr,Boston,Massachusetts,30349,United States,7709074423,M,11000,mangel@xyz.org,34,01/02/2003 00:00:00
21,East,371,Dung,Giang,2378 Johnson Rd Ne,Boston,Massachusetts,30345,United States,4043151352,M,7000,,34,01/02/2003 00:00:00
21,East,494,Adam,Vignola,344 E 9th St,Boston,Massachusetts,10003,United States,2129790232,M,17000,vadam@hotmail.com,37,01/02/2003 00:00:00
21,East,539,Vinay,Prabhu,505 E 88th St,Boston,Massachusetts,10028,United States,2122494551,F,45000,pvinay@hotmail.com,39,01/02/2003 00:00:00
21,East,542,A,Rabin,170 W End Ave,Boston,Massachusetts,10023,United States,2123623672,F,43000,ra@xyz.org,39,01/02/2003 00:00:00
21,East,560,Arthur G,Coake,95 W 95th St,Boston,Massachusetts,10025,United States,2122221851,M,39000,carthurg@xyz.org,39,01/02/2003 00:00:00
21,East,610,Esfir,Press,720 W 181st St,Boston,Massachusetts,10033,United States,2127402064,M,35000,,39,01/02/2003 00:00:00
21,East,634,M,Vigo,1920 Amsterdam Ave,Boston,Massachusetts,10032,United States,2129260212,M,60000,vm@univ.edu,39,01/02/2003 00:00:00
21,East,641,Warren,Zolot,250 E 63rd St,Boston,Massachusetts,10021,United States,2129804355,M,52000,zwarren@xyz.org,39,01/02/2003 00:00:00
21,East,689,R T,Ciacci,8 Patchin Pl,Boston,Massachusetts,10011,United States,2129297499,M,16000,crt@mailcity.com,32,01/02/2003 00:00:00
21,East,695,Yong C,Huang,101 Delancey St,Boston,Massachusetts,10002,United States,2126738858,M,34000,,32,01/02/2003 00:00:00
21,East,99999,W J,Kealy,90 Barrow St,Dallas,Texas,10014,United States,2122423754,M,50000,kwj@geocities.com,37,01/02/2003 00:00:00
21,East,771,Anthony,Ciabarra,308 W 82nd St,Boston,Massachusetts,10024,United States,2127120977,M,1000,canthony@xyz.org,23,01/02/2003 00:00:00
21,East,801,James,Obrien,60 Sutton Pl S,Boston,Massachusetts,10022,United States,2127594845,M,93000,ojames@compuserve.com,23,01/02/2003 00:00:00
21,East,802,James M,Obrien,225 E 46th St,Boston,Massachusetts,10017,United States,2122238239,M,60000,,23,01/02/2003 00:00:00
21,East,837,Eriberta,Hernadez,600 W 176th St,Boston,Massachusetts,10033,United States,2125433459,F,14000,heriberta@yahoo.com,27,01/02/2003 00:00:00
21,East,939,Augusto,Hernandes,83 Post Ave,Boston,Massachusetts,10034,United States,2123044353,M,45000,haugusto@compuserve.com,45,01/02/2003 00:00:00
21,East,947,Suvimol,Setboonsarng,145 E 39th St,Boston,Massachusetts,10016,United States,2126810961,M,6000,ssuvimol@univ.edu,45,01/02/2003 00:00:00
21,East,1141,Amy L,Sommers,1191 2nd Ave Ste 1800,Boston,Massachusetts,98101,United States,2064643939,F,45000,samyl@univ.edu,52,01/02/2003 00:00:00
21,East,1150,B G,Clack,4502 S Willow St,Boston,Massachusetts,98118,United States,2067215835,M,20000,cbg@geocities.com,52,01/02/2003 00:00:00
21,East,1188,Thoun P,Sombath,855 S Cloverdale St,Boston,Massachusetts,98108,United States,2067626289,M,33000,sthounp@mailcity.com,52,01/02/2003 00:00:00
21,East,1192,A J,Abramson,12743 6th Ave Nw,Boston,Massachusetts,98177,United States,2063637067,F,7000,aaj@hotmail.com,52,01/02/2003 00:00:00
21,East,1204,Nicole,Frechette,3411 W Elmore St,Boston,Massachusetts,98199,United States,2062838340,F,21000,fnicole@univ.edu,52,01/02/2003 00:00:00
21,East,1234,Henry R,Claeys,5811 17th Ave S,Boston,Massachusetts,98108,United States,2067629320,M,43000,chenryr@hotmail.com,52,01/02/2003 00:00:00
21,East,1247,Robert A,Freebairn,6356 38th Ave Sw,Boston,Massachusetts,98126,United States,2069353733,M,40000,,52,01/02/2003 00:00:00
21,East,1311,Edward,Bronsdon,10718 Fremont Ave N,Boston,Massachusetts,98133,United States,2063651466,M,114000,bedward@compuserve.com,56,01/02/2003 00:00:00
21,East,1356,Ching T,Ko,4746 11th Ave Ne,Boston,Massachusetts,98105,United States,2067297040,F,68000,kchingt@yahoo.com,61,01/02/2003 00:00:00
21,East,1455,F,Sommers,923 Nw 65th St,Boston,Massachusetts,98117,United States,2067826351,F,32000,sf@univ.edu,61,01/02/2003 00:00:00
21,East,1507,William M,Abramson,2036 Boyer Ave E,Boston,Massachusetts,98112,United States,2063259291,M,24000,awilliamm@univ.edu,62,01/02/2003 00:00:00
21,East,1512,George B,Dicks,3517 W Govt Wy,Boston,Massachusetts,98199,United States,2062868582,M,37000,dgeorgeb@univ.edu,62,01/02/2003 00:00:00
21,East,1532,M,Himes,23020 25th Ave S,Boston,Massachusetts,98198,United States,2068242756,F,15000,hm@geocities.com,62,01/02/2003 00:00:00
21,East,1584,Henry D,King,532 W Athens Blvd,Boston,Massachusetts,90044,United States,3237540923,M,45000,khenryd@hotmail.com,62,01/02/2003 00:00:00
21,East,1640,Howard,King,2547 Pesquera Dr,Boston,Massachusetts,90049,United States,3104765959,M,9000,khoward@mailcity.com,62,01/02/2003 00:00:00
21,East,1653,Alex,David,5640 Franklin Ave,Boston,Massachusetts,90028,United States,3234645505,M,35000,dalex@geocities.com,62,01/02/2003 00:00:00
21,East,1662,Emma,Wilbourn,1160 E 52d,Boston,Massachusetts,90001,United States,3232315752,F,15000,wemma@univ.edu,62,01/02/2003 00:00:00
21,East,1688,Napolean,Beachem,3930 Nicolet Ave Apt 4,Boston,Massachusetts,90008,United States,3232964601,F,62000,bnapolean@mailcity.com,62,01/02/2003 00:00:00
21,East,1697,Candy,Davidson,3583 Dover St,Boston,Massachusetts,90039,United States,3236665012,F,82000,dcandy@compuserve.com,62,01/02/2003 00:00:00
21,East,1698,Thomas A,Acantilado,2034 S Genesee Ave,Boston,Massachusetts,90016,United States,3239365458,M,19000,,62,01/02/2003 00:00:00
21,East,1725,Darren,Xanthos,10727 Lawler St,Boston,Massachusetts,90034,United States,3108385276,M,60000,xdarren@yahoo.com,62,01/02/2003 00:00:00
21,East,1735,Thomas A,Summer,17965 Helen Way,Boston,Massachusetts,95033,United States,4083533563,M,43000,sthomasa@xyz.org,62,01/02/2003 00:00:00
21,East,1758,Omai,Nuristani,941 N Genesee Ave,Boston,Massachusetts,90046,United States,3236564674,F,34000,nomai@univ.edu,64,01/02/2003 00:00:00
21,East,1779,Gabriel,Zabala,11376 Exposition Blvd,Boston,Massachusetts,90064,United States,3103124921,M,108000,zgabriel@yahoo.com,64,01/02/2003 00:00:00
21,East,1857,ANTONIO,FROMM,LICHTENFELSER STRASSE 9,Boston,Massachusetts,28199,United States,4215431035,U,118152,afromm@netzero.net,32,01/02/2003 00:00:00
21,East,1868,YATES,LEIN,5-7 HIGH STREET,Boston,Massachusetts,0,United States,0204875188,U,149152,ylein@prodigy.com,32,01/02/2003 00:00:00
21,East,1881,SHERARD,KOHLER,10196 TRAVEL STREET,Boston,Massachusetts,0,United States,6047370544,U,82417,skohler@mindspring.com,32,01/02/2003 00:00:00
21,East,1900,OBADIAH,LONGERBEAM,11372 RENDING STREET,Boston,Massachusetts,55401,United States,6129887089,U,184635,olongerbeam@netzero.net,36,01/02/2003 00:00:00
21,East,2016,MACKLIN,OPPY,2561 INSTRUCTIVE STREET,Boston,Massachusetts,10007,United States,2127775073,U,169680,moppy@netzero.net,35,01/02/2003 00:00:00
21,East,2042,BENJAMIN,WHITE,2132 BURNTLY CIRCLE,Boston,Massachusetts,10012,United States,2129256291,U,192792,bwhite@mindspring.com,39,01/02/2003 00:00:00
21,East,2065,LOGAN,LEOPARD,2114 LOITERS TURNPIKE,Boston,Massachusetts,90001,United States,3231977705,U,89693,lleopard@excite.com,31,01/02/2003 00:00:00
21,East,2082,VANDYKE,VUE,1295 RIVALLING DRIVE,Boston,Massachusetts,0,United States,4505069053,U,69073,vvue@earthlink.net,33,01/02/2003 00:00:00
21,East,2164,SAMUEL,SOUTHERLY,10666 CARESSES LANE,Boston,Massachusetts,94108,United States,4157172774,U,47569,ssoutherly@mindspring.com,37,01/02/2003 00:00:00
21,East,2181,THURSTON,EASTWOOD,5675 GRANDMOTHERS DRIVE,Boston,Massachusetts,98102,United States,2067757556,U,127355,teastwood@msn.com,36,01/02/2003 00:00:00
21,East,2274,LEE,LINDSEY,367 BRIXTON ROAD,Boston,Massachusetts,0,United States,0205335012,U,123252,llindsey@ureach.com,34,01/02/2003 00:00:00
21,East,2295,WEBSTER,GOWEN,GRAHAME PARK WAY,Boston,Massachusetts,0,United States,0206739840,U,171668,wgowen@lycos.com,34,01/02/2003 00:00:00
21,East,2364,PERRIN,MAHOOD,11521 CURRICULUM BOULEVARD,Boston,Massachusetts,2111,United States,6178181488,U,85390,pmahood@mindspring.com,34,01/02/2003 00:00:00
21,East,2370,EMMANUEL,MASON,9408 OPTIMIZERS TURNPIKE,Boston,Massachusetts,60608,United States,3126103102,U,99178,emason@msn.com,34,01/02/2003 00:00:00
21,East,2379,BOB,TAZELAR,687 RICKSHAWS STREET,Boston,Massachusetts,98109,United States,2069976792,U,86992,btazelar@ureach.com,33,01/02/2003 00:00:00
21,East,2486,WESTLEY,ROSSER,11873 JUROR CIRCLE,Boston,Massachusetts,10005,United States,2129185134,U,72046,wrosser@netzero.net,35,01/02/2003 00:00:00
21,East,2502,TAVISH,PRATT,AMSELWEG 13,Boston,Massachusetts,14469,United States,3313623974,U,119877,tpratt@excite.com,39,01/02/2003 00:00:00
21,East,2527,LATIMER,BROWN,2 LOWER CLAPTON ROAD,Boston,Massachusetts,0,United States,0206047607,U,192883,lbrown@ureach.com,38,01/02/2003 00:00:00
21,East,2557,ROMEO,FOWLER,7558 SWAMPING STREET,Boston,Massachusetts,19104,United States,2156512141,U,48665,rfowler@prodigy.com,37,01/02/2003 00:00:00
21,East,2602,MARWIN,ADAMSON,4136 INDESTRUCTIBLE STREET,Boston,Massachusetts,2111,United States,6177619059,U,95377,madamson@msn.com,33,01/02/2003 00:00:00
21,East,2605,JUSTIN,CHRISTIAN,822 PAINSTAKINGLY STREET,Boston,Massachusetts,0,United States,6046984526,U,108107,jchristian@yahoo.com,37,01/02/2003 00:00:00
21,East,2608,OWEN,RAFLO,3063 COLLOQUIUM STREET,Boston,Massachusetts,19106,United States,2153429554,U,187287,oraflo@ureach.com,34,01/02/2003 00:00:00
21,East,2765,PAYNE,SOUTHERLY,7906 ALFRESCO TURNPIKE,Boston,Massachusetts,19092,United States,2156828774,U,42912,psoutherly@yahoo.com,32,01/02/2003 00:00:00
21,East,2796,PETER,BERRY,11955 SCHOOLROOM BOULEVARD,Boston,Massachusetts,0,United States,4501007694,U,52703,pberry@excite.com,35,01/02/2003 00:00:00
21,East,2799,SAUNDERS,CHEN,2 NUXLEY ROAD,Boston,Massachusetts,0,United States,0206625156,U,43133,schen@prodigy.com,30,01/02/2003 00:00:00
21,East,2910,CLIFFORD,ELLIS,112 VOICED STREET,Boston,Massachusetts,,United States,5622756478,U,71158,cellis@lycos.com,36,01/02/2003 00:00:00
21,East,2938,JIMMY,WOLSEY,6986 TWEED CIRCLE,Boston,Massachusetts,10007,United States,2127259597,U,124024,jwolsey@ureach.com,38,01/02/2003 00:00:00
21,East,2968,ALLEN,MORANO,9233 DISAPPOINTMENTS DRIVE,Boston,Massachusetts,10009,United States,2128972430,U,184681,amorano@aol.com,31,01/02/2003 00:00:00
21,East,3010,LELAND,LIFE,10327 EXTENSIONS STREET,Boston,Massachusetts,0,United States,4501053730,U,197590,llife@mindspring.com,36,01/02/2003 00:00:00
21,East,3223,DEAN,AKINS,3063 COLLOQUIUM STREET,Boston,Massachusetts,19106,United States,2158130699,U,162927,dakins@ureach.com,38,01/02/2003 00:00:00
21,East,3235,HORACE,ZIMMERMAN,10196 TRAVEL STREET,Boston,Massachusetts,0,United States,6048705510,U,178786,hzimmerman@prodigy.com,34,01/02/2003 00:00:00
21,East,3257,GARNETT,FITZ,4937 APPORTIONS DRIVE,Boston,Massachusetts,60610,United States,3129974374,U,140070,gfitz@aol.com,38,01/02/2003 00:00:00
21,East,3398,DAMIEN,HENRY,10339 TRAUMA DRIVE,Boston,Massachusetts,60611,United States,3126692475,U,76377,dhenry@yahoo.com,31,01/02/2003 00:00:00
21,East,3504,CASPAR,DENNISON,7949 TOWEL TURNPIKE,Boston,Massachusetts,2112,United States,6174806941,U,118892,cdennison@aol.com,35,01/02/2003 00:00:00
21,East,3505,STANILAUS,KOTCH,3711 ALIMENTS TURNPIKE,Boston,Massachusetts,10008,United States,2126903002,U,139074,skotch@excite.com,33,01/02/2003 00:00:00
21,East,3509,ULYSSES,KUEHLER,2028 SUBGRAPHS DRIVE,Boston,Massachusetts,19107,United States,2154545951,U,73292,ukuehler@msn.com,37,01/02/2003 00:00:00
21,East,3669,THAXTER,GRACE,GREGOR-MENDEL-STRASSE 9,Boston,Massachusetts,28199,United States,4211076614,U,73239,tgrace@aol.com,35,01/02/2003 00:00:00
21,East,3678,TRACEY,HACKETT,3921 INSTRUCTIVE STREET,Boston,Massachusetts,55402,United States,6126886819,U,185681,thackett@usa.net,36,01/02/2003 00:00:00
21,East,3706,ZELOS,OGLETREE,2 NUXLEY ROAD,Boston,Massachusetts,0,United States,0207456140,U,72036,zogletree@netzero.net,31,01/02/2003 00:00:00
21,East,3758,BLAIR,HANSON,6397 REINSTATEMENT STREET,Boston,Massachusetts,98110,United States,2062563775,U,76894,bhanson@earthlink.net,31,01/02/2003 00:00:00
21,East,3843,WINFRED,LEVI,9842 TRACER TURNPIKE,Boston,Massachusetts,,United States,5624889765,U,80557,wlevi@usa.net,34,01/02/2003 00:00:00
21,East,3866,CLARENCE,SCOTT,6125 HYDRODYNAMIC STREET,Boston,Massachusetts,94106,United States,4156701823,U,74086,cscott@aol.com,34,01/02/2003 00:00:00
21,East,3933,MOREL,ELGIN,10327 EXTENSIONS STREET,Boston,Massachusetts,0,United States,4501748574,U,68719,melgin@msn.com,32,01/02/2003 00:00:00
21,East,3953,MOSES,HOLMES,7949 TOWEL TURNPIKE,Boston,Massachusetts,2112,United States,6172117469,U,64478,mholmes@usa.net,38,01/02/2003 00:00:00
21,East,4013,NED,PEARSON,173-183 LORDSHIP LANE,Boston,Massachusetts,0,United States,0204249968,U,96999,npearson@hotmail.com,33,01/02/2003 00:00:00
21,East,4029,JAY,ALBRIGHT,38 SALISBURY ROAD,Boston,Massachusetts,0,United States,0205306495,U,172258,jalbright@netzero.net,31,01/02/2003 00:00:00
21,East,4056,DALLAS,MELLOT,4805 TERROR BOULEVARD,Boston,Massachusetts,55409,United States,6122212241,U,174607,dmellot@yahoo.com,38,01/02/2003 00:00:00
21,East,4080,MORRIS,DADE,2 LADYWELL ROAD,Boston,Massachusetts,0,United States,0203436260,U,122466,mdade@ureach.com,31,01/02/2003 00:00:00
21,East,4126,LABAN,THOMAS,FLUGHAFENALLEE 26,Boston,Massachusetts,14469,United States,3314545153,U,91620,lthomas@netzero.net,39,01/02/2003 00:00:00
21,East,4158,OSGOOD,BARBER,3039 COMPETITION AVENUE,Boston,Massachusetts,55410,United States,6121366741,U,129659,obarber@mindspring.com,31,01/02/2003 00:00:00
21,East,4203,BERNARD,RELLIS,7915 SULKINESS STREET,Boston,Massachusetts,19092,United States,2155235613,U,68946,brellis@lycos.com,33,01/02/2003 00:00:00
21,East,4215,ROGER,SCHOOLER,5732 LEMONS DRIVE,Boston,Massachusetts,,United States,5624108632,U,132913,rschooler@yahoo.com,35,01/02/2003 00:00:00
21,East,4263,VALENTINE,NETTLES,1843 DEVOUT TURNPIKE,Boston,Massachusetts,10011,United States,2122851595,U,73609,vnettles@netzero.net,36,01/02/2003 00:00:00
21,East,4303,MELINDA,LONGERBEAM,2695 SUBWAY TURNPIKE,Boston,Massachusetts,10011,United States,2121321412,U,126762,mlongerbeam@msn.com,32,01/02/2003 00:00:00
21,East,4346,MARIAN,DOWD,29 WEST INDIA DOCK ROAD,Boston,Massachusetts,0,United States,0203735192,U,69179,mdowd@msn.com,38,01/02/2003 00:00:00
21,East,4348,REGINA,PIERCE,SEIDLSTRASSE 25,Boston,Massachusetts,28199,United States,4218905032,U,87492,rpierce@msn.com,31,01/02/2003 00:00:00
21,East,4398,FIONA,DALLY,AMSELWEG 13,Boston,Massachusetts,93057,United States,9411007819,U,144374,fdally@yahoo.com,35,01/02/2003 00:00:00
21,East,4472,BESSIE,HOUSE,3803 REANALYZES TURNPIKE,Boston,Massachusetts,94105,United States,4157878144,U,194380,bhouse@hotmail.com,39,01/02/2003 00:00:00
21,East,4489,BRANDY,SPOONER,3839 RECASTS STREET,Boston,Massachusetts,10003,United States,2128671755,U,122903,bspooner@yahoo.com,32,01/02/2003 00:00:00
21,East,4509,MIDGE,MARTIN,711 PREVENTIVE DRIVE,Boston,Massachusetts,90004,United States,3231188395,U,76196,mmartin@yahoo.com,34,01/02/2003 00:00:00
21,East,4526,EDANA,FEPOI,4244 MEWED STREET,Boston,Massachusetts,55408,United States,6128780646,U,49996,efepoi@aol.com,39,01/02/2003 00:00:00
21,East,4543,GERMAINE,LAYCOCK,9663 INTRUSIONS TURNPIKE,Boston,Massachusetts,0,United States,4508796803,U,163411,glaycock@prodigy.com,32,01/02/2003 00:00:00
21,East,4627,MERYL,STEELE,5910 SPEEDS STREET,Boston,Massachusetts,60607,United States,3122220045,U,181589,msteele@ureach.com,36,01/02/2003 00:00:00
21,East,4695,LUNA,FIEFER,2725 SIDELIGHT STREET,Boston,Massachusetts,98110,United States,2065507453,U,152213,lfiefer@msn.com,31,01/02/2003 00:00:00
21,East,4703,DARYL,STEEN,1139 SCRIBBLES STREET,Boston,Massachusetts,55411,United States,6124941156,U,183470,dsteen@earthlink.net,30,01/02/2003 00:00:00
21,East,4723,ARLANA,WELSH,7248 POSTDOCTORAL STREET,Boston,Massachusetts,98104,United States,2062867295,U,104781,awelsh@hotmail.com,34,01/02/2003 00:00:00
21,East,4737,MARIE,VAIL,1433 COMPETITION DRIVE,Boston,Massachusetts,19106,United States,2155400870,U,174925,mvail@earthlink.net,31,01/02/2003 00:00:00
21,East,4749,ALVITA,MARVIL,7729 EXEMPLAR STREET,Boston,Massachusetts,,United States,5624540086,U,125614,amarvil@yahoo.com,39,01/02/2003 00:00:00
21,East,4771,MAE,MULLINS,4720 ENTERED STREET,Boston,Massachusetts,55410,United States,6123457946,U,129361,mmullins@prodigy.com,33,01/02/2003 00:00:00
21,East,4788,SUZANNE,STEINER,26 ROSSLYN HILL,Boston,Massachusetts,0,United States,0207638664,U,177593,ssteiner@msn.com,33,01/02/2003 00:00:00
21,East,4792,JEANETTE,RUSH,4582 DEFECTIVE STREET,Boston,Massachusetts,19106,United States,2155187074,U,137671,jrush@hotmail.com,36,01/02/2003 00:00:00
21,East,4806,KATE,SEAN,5287 TIMEOUT AVENUE,Boston,Massachusetts,55411,United States,6123826692,U,65798,ksean@aol.com,38,01/02/2003 00:00:00
21,East,4842,BECKY,KENNEY,11556 KNIGHTLY STREET,Boston,Massachusetts,19106,United States,2159308867,U,137624,bkenney@aol.com,33,01/02/2003 00:00:00
21,East,4853,WINIFRED,LAWSON,5231 FANFOLD CIRCLE,Boston,Massachusetts,98103,United States,2067028322,U,106355,wlawson@excite.com,36,01/02/2003 00:00:00
21,East,4879,LETTY,DAVENPORT,7729 EXEMPLAR STREET,Boston,Massachusetts,,United States,5628668664,U,177050,ldavenport@netzero.net,35,01/02/2003 00:00:00
21,East,4902,SABRA,DELDERFIELD,10690 PENSIONER DRIVE,Boston,Massachusetts,0,United States,4509593746,U,90315,sdelderfield@mindspring.com,37,01/02/2003 00:00:00
